FullDate,Lat,Long,Region Name_encoded,Suburb_encoded,Brand Name_encoded,Unleaded 91,Price_Class
2020/07/27,-12.3877,130.85206,0,22,3,118.7,HIKE
2020/07/27,-12.373514,130.883836,0,25,3,118.7,STABLE
2020/07/27,-12.459371,130.837418,0,0,3,118.7,STABLE
2020/07/27,-12.426896,130.855965,0,27,3,118.7,STABLE
2020/07/27,-12.460552,130.926545,0,13,3,118.7,STABLE
2020/07/27,-12.424795,130.839007,0,12,3,118.7,STABLE
2020/07/27,-12.396662,130.90436,0,7,3,118.7,STABLE
2020/07/27,-12.434533,130.923847,0,14,3,118.7,STABLE
2020/07/27,-12.394908,130.85574,0,26,5,118.7,STABLE
2020/07/27,-12.461616,130.929661,0,13,7,0.0,DECREASE
2020/07/27,-12.457972,130.941972,0,13,5,118.9,ZERO
2020/07/27,-12.470486,130.984279,1,21,4,118.5,DECREASE
2020/07/27,-12.478572,130.98852,1,21,6,118.5,STABLE
2020/07/27,-12.427976,130.9131,0,14,7,118.7,HIKE
2020/07/27,-12.469825,130.987781,1,17,7,118.6,DECREASE
2020/07/27,-12.397213,130.859903,0,9,7,118.7,HIKE
2020/07/27,-12.389526,130.851965,0,22,4,118.7,STABLE
2020/07/27,-12.499875,130.986152,1,18,4,118.5,DECREASE
2020/07/27,-12.401029,130.916358,0,6,4,118.7,HIKE
2020/07/27,-12.372055,130.883614,0,25,4,118.7,STABLE
2020/07/28,-12.473721,130.9841,1,21,1,118.9,HIKE
2020/07/28,-12.454479,130.838773,0,0,1,118.9,STABLE
2020/07/28,-12.480144,130.970135,1,21,1,118.9,STABLE
2020/07/28,-12.376822,130.882005,0,25,1,118.9,STABLE
2020/07/28,-12.388251,130.851979,0,22,1,118.9,STABLE
2020/07/28,-12.4329,130.848332,0,11,2,118.7,DECREASE
2020/07/28,-12.376162,130.88528,0,4,2,118.7,STABLE
2020/07/28,-12.458111,130.836149,0,0,2,118.7,STABLE
2020/07/28,-12.426162,130.893602,0,24,2,118.7,STABLE
2020/07/28,-12.508645,130.990031,1,19,2,118.5,DECREASE
2020/07/28,-12.394908,130.85574,0,26,5,155.9,HIKE
2020/07/28,-12.402207,130.855703,0,26,2,118.7,DECREASE
2020/07/28,-12.40943,130.855712,0,27,2,118.7,STABLE
2020/07/28,-12.430993,130.891404,0,24,0,0.0,DECREASE
2020/07/28,-12.433454,130.924834,0,14,3,118.7,ZERO
2020/07/28,-12.45187,130.96321,1,20,5,118.5,DECREASE
2020/07/28,-12.43158,130.874918,0,24,6,118.5,STABLE
2020/07/28,-12.456695,130.966706,1,15,3,118.5,STABLE
2020/07/28,-12.482142,130.985802,1,21,3,118.5,STABLE
2020/07/28,-12.394744,130.87797,0,5,3,118.5,STABLE
2020/07/28,-12.394908,130.85574,0,26,5,118.7,HIKE
2020/07/28,-12.3877,130.85206,0,22,3,118.7,STABLE
2020/07/28,-12.459371,130.837418,0,0,3,118.7,STABLE
2020/07/28,-12.373514,130.883836,0,25,3,118.7,STABLE
2020/07/28,-12.460552,130.926545,0,13,3,118.7,STABLE
2020/07/28,-12.396662,130.90436,0,7,3,118.7,STABLE
2020/07/28,-12.434533,130.923847,0,14,3,118.7,STABLE
2020/07/28,-12.424795,130.839007,0,12,3,118.7,STABLE
2020/07/28,-12.426896,130.855965,0,27,3,118.7,STABLE
2020/07/28,-12.457972,130.941972,0,13,5,118.9,HIKE
2020/07/28,-12.461616,130.929661,0,13,7,0.0,DECREASE
2020/07/28,-12.470486,130.984279,1,21,4,118.5,ZERO
2020/07/28,-12.478572,130.98852,1,21,6,118.5,STABLE
2020/07/28,-12.397213,130.859903,0,9,7,118.7,HIKE
2020/07/28,-12.469825,130.987781,1,17,7,118.6,DECREASE
2020/07/28,-12.427976,130.9131,0,14,7,118.7,HIKE
2020/07/28,-12.389526,130.851965,0,22,4,118.7,STABLE
2020/07/28,-12.499875,130.986152,1,18,4,118.5,DECREASE
2020/07/28,-12.401029,130.916358,0,6,4,118.7,HIKE
2020/07/28,-12.372055,130.883614,0,25,4,118.7,STABLE
2020/07/28,-12.447604,130.94755,0,14,5,0.0,DECREASE
2020/07/28,-12.453169,130.838155,0,0,0,125.9,ZERO
2020/07/28,-12.425722,130.869226,0,24,5,118.7,DECREASE
2020/07/29,-12.433454,130.924834,0,14,3,118.7,STABLE
2020/07/29,-12.43158,130.874918,0,24,6,118.5,DECREASE
2020/07/29,-12.45187,130.96321,1,20,5,118.5,STABLE
2020/07/29,-12.394744,130.87797,0,5,3,118.5,STABLE
2020/07/29,-12.482142,130.985802,1,21,3,118.5,STABLE
2020/07/29,-12.456695,130.966706,1,15,3,118.5,STABLE
2020/07/29,-12.394908,130.85574,0,26,5,118.7,HIKE
2020/07/29,-12.424795,130.839007,0,12,3,118.7,STABLE
2020/07/29,-12.396662,130.90436,0,7,3,118.7,STABLE
2020/07/29,-12.3877,130.85206,0,22,3,118.7,STABLE
2020/07/29,-12.434533,130.923847,0,14,3,118.7,STABLE
2020/07/29,-12.426896,130.855965,0,27,3,118.7,STABLE
2020/07/29,-12.460552,130.926545,0,13,3,118.7,STABLE
2020/07/29,-12.373514,130.883836,0,25,3,118.7,STABLE
2020/07/29,-12.459371,130.837418,0,0,3,118.7,STABLE
2020/07/29,-12.457972,130.941972,0,13,5,118.9,HIKE
2020/07/29,-12.461616,130.929661,0,13,7,0.0,DECREASE
2020/07/29,-12.470486,130.984279,1,21,4,118.5,ZERO
2020/07/29,-12.478572,130.98852,1,21,6,118.5,STABLE
2020/07/29,-12.427976,130.9131,0,14,7,118.7,HIKE
2020/07/29,-12.469825,130.987781,1,17,7,118.6,DECREASE
2020/07/29,-12.397213,130.859903,0,9,7,118.7,HIKE
2020/07/29,-12.389526,130.851965,0,22,4,118.7,STABLE
2020/07/29,-12.499875,130.986152,1,18,4,118.5,DECREASE
2020/07/29,-12.401029,130.916358,0,6,4,118.7,HIKE
2020/07/29,-12.372055,130.883614,0,25,4,118.7,STABLE
2020/07/29,-12.447604,130.94755,0,14,5,0.0,DECREASE
2020/07/29,-12.453169,130.838155,0,0,0,125.9,ZERO
2020/07/29,-12.425722,130.869226,0,24,5,118.7,DECREASE
2020/07/29,-12.473721,130.9841,1,21,1,118.9,HIKE
2020/07/29,-12.388251,130.851979,0,22,1,118.9,STABLE
2020/07/29,-12.480144,130.970135,1,21,1,118.9,STABLE
2020/07/29,-12.376822,130.882005,0,25,1,118.9,STABLE
2020/07/29,-12.454479,130.838773,0,0,1,118.9,STABLE
2020/07/29,-12.458111,130.836149,0,0,2,118.7,DECREASE
2020/07/29,-12.4329,130.848332,0,11,2,118.7,STABLE
2020/07/29,-12.376162,130.88528,0,4,2,118.7,STABLE
2020/07/29,-12.426162,130.893602,0,24,2,118.7,STABLE
2020/07/29,-12.508645,130.990031,1,19,2,118.5,DECREASE
2020/07/29,-12.394908,130.85574,0,26,5,155.9,HIKE
2020/07/29,-12.402207,130.855703,0,26,2,118.7,DECREASE
2020/07/29,-12.40943,130.855712,0,27,2,118.7,STABLE
2020/07/29,-12.430993,130.891404,0,24,0,0.0,DECREASE
2020/07/30,-12.473721,130.9841,1,21,1,118.9,ZERO
2020/07/30,-12.447604,130.94755,0,14,5,0.0,DECREASE
2020/07/30,-12.453169,130.838155,0,0,0,125.9,ZERO
2020/07/30,-12.425722,130.869226,0,24,5,118.7,DECREASE
2020/07/30,-12.480144,130.970135,1,21,1,118.9,HIKE
2020/07/30,-12.454479,130.838773,0,0,1,118.9,STABLE
2020/07/30,-12.388251,130.851979,0,22,1,118.9,STABLE
2020/07/30,-12.376822,130.882005,0,25,1,118.9,STABLE
2020/07/30,-12.426162,130.893602,0,24,2,118.7,DECREASE
2020/07/30,-12.4329,130.848332,0,11,2,118.7,STABLE
2020/07/30,-12.376162,130.88528,0,4,2,118.7,STABLE
2020/07/30,-12.458111,130.836149,0,0,2,118.7,STABLE
2020/07/30,-12.508645,130.990031,1,19,2,118.5,DECREASE
2020/07/30,-12.394908,130.85574,0,26,5,155.9,HIKE
2020/07/30,-12.402207,130.855703,0,26,2,118.7,DECREASE
2020/07/30,-12.40943,130.855712,0,27,2,118.7,STABLE
2020/07/30,-12.430993,130.891404,0,24,0,0.0,DECREASE
2020/07/30,-12.433454,130.924834,0,14,3,118.7,ZERO
2020/07/30,-12.45187,130.96321,1,20,5,118.5,DECREASE
2020/07/30,-12.43158,130.874918,0,24,6,118.5,STABLE
2020/07/30,-12.482142,130.985802,1,21,3,118.5,STABLE
2020/07/30,-12.456695,130.966706,1,15,3,118.5,STABLE
2020/07/30,-12.394744,130.87797,0,5,3,118.5,STABLE
2020/07/30,-12.394908,130.85574,0,26,5,118.7,HIKE
2020/07/30,-12.3877,130.85206,0,22,3,118.7,STABLE
2020/07/30,-12.426896,130.855965,0,27,3,118.7,STABLE
2020/07/30,-12.424795,130.839007,0,12,3,118.7,STABLE
2020/07/30,-12.459371,130.837418,0,0,3,118.7,STABLE
2020/07/30,-12.434533,130.923847,0,14,3,118.7,STABLE
2020/07/30,-12.460552,130.926545,0,13,3,118.7,STABLE
2020/07/30,-12.373514,130.883836,0,25,3,118.7,STABLE
2020/07/30,-12.396662,130.90436,0,7,3,118.7,STABLE
2020/07/30,-12.461616,130.929661,0,13,7,0.0,DECREASE
2020/07/30,-12.470486,130.984279,1,21,4,118.5,ZERO
2020/07/30,-12.457972,130.941972,0,13,5,118.9,HIKE
2020/07/30,-12.478572,130.98852,1,21,6,118.5,DECREASE
2020/07/30,-12.469825,130.987781,1,17,7,118.6,HIKE
2020/07/30,-12.427976,130.9131,0,14,7,118.7,HIKE
2020/07/30,-12.397213,130.859903,0,9,7,118.7,STABLE
2020/07/30,-12.389526,130.851965,0,22,4,118.7,STABLE
2020/07/30,-12.499875,130.986152,1,18,4,118.5,DECREASE
2020/07/30,-12.372055,130.883614,0,25,4,118.7,HIKE
2020/07/30,-12.401029,130.916358,0,6,4,118.7,STABLE
2020/07/31,-12.394744,130.87797,0,5,3,118.5,DECREASE
2020/07/31,-12.447604,130.94755,0,14,5,0.0,DECREASE
2020/07/31,-12.453169,130.838155,0,0,0,125.9,ZERO
2020/07/31,-12.425722,130.869226,0,24,5,118.7,DECREASE
2020/07/31,-12.376822,130.882005,0,25,1,118.9,HIKE
2020/07/31,-12.388251,130.851979,0,22,1,118.9,STABLE
2020/07/31,-12.473721,130.9841,1,21,1,118.9,STABLE
2020/07/31,-12.454479,130.838773,0,0,1,118.9,STABLE
2020/07/31,-12.480144,130.970135,1,21,1,118.9,STABLE
2020/07/31,-12.458111,130.836149,0,0,2,118.7,DECREASE
2020/07/31,-12.376162,130.88528,0,4,2,118.7,STABLE
2020/07/31,-12.4329,130.848332,0,11,2,118.7,STABLE
2020/07/31,-12.426162,130.893602,0,24,2,118.7,STABLE
2020/07/31,-12.508645,130.990031,1,19,2,118.5,DECREASE
2020/07/31,-12.394908,130.85574,0,26,5,155.9,HIKE
2020/07/31,-12.40943,130.855712,0,27,2,118.7,DECREASE
2020/07/31,-12.402207,130.855703,0,26,2,118.7,STABLE
2020/07/31,-12.430993,130.891404,0,24,0,0.0,DECREASE
2020/07/31,-12.433454,130.924834,0,14,3,118.7,ZERO
2020/07/31,-12.43158,130.874918,0,24,6,118.0,DECREASE
2020/07/31,-12.45187,130.96321,1,20,5,118.5,HIKE
2020/07/31,-12.482142,130.985802,1,21,3,118.5,STABLE
2020/07/31,-12.456695,130.966706,1,15,3,118.5,STABLE
2020/07/31,-12.394908,130.85574,0,26,5,118.7,HIKE
2020/07/31,-12.3877,130.85206,0,22,3,118.7,STABLE
2020/07/31,-12.460552,130.926545,0,13,3,118.7,STABLE
2020/07/31,-12.459371,130.837418,0,0,3,118.7,STABLE
2020/07/31,-12.434533,130.923847,0,14,3,118.7,STABLE
2020/07/31,-12.424795,130.839007,0,12,3,118.7,STABLE
2020/07/31,-12.373514,130.883836,0,25,3,118.7,STABLE
2020/07/31,-12.426896,130.855965,0,27,3,118.7,STABLE
2020/07/31,-12.396662,130.90436,0,7,3,118.7,STABLE
2020/07/31,-12.470486,130.984279,1,21,4,118.5,DECREASE
2020/07/31,-12.457972,130.941972,0,13,5,118.9,HIKE
2020/07/31,-12.461616,130.929661,0,13,7,0.0,DECREASE
2020/07/31,-12.478572,130.98852,1,21,6,118.5,ZERO
2020/07/31,-12.427976,130.9131,0,14,7,118.7,HIKE
2020/07/31,-12.397213,130.859903,0,9,7,118.7,STABLE
2020/07/31,-12.469825,130.987781,1,17,7,118.6,DECREASE
2020/07/31,-12.389526,130.851965,0,22,4,118.7,HIKE
2020/07/31,-12.499875,130.986152,1,18,4,118.5,DECREASE
2020/07/31,-12.401029,130.916358,0,6,4,118.7,HIKE
2020/07/31,-12.372055,130.883614,0,25,4,118.7,STABLE
2020/08/01,-12.447604,130.94755,0,14,5,0.0,DECREASE
2020/08/01,-12.453169,130.838155,0,0,0,125.9,ZERO
2020/08/01,-12.425722,130.869226,0,24,5,118.7,DECREASE
2020/08/01,-12.376822,130.882005,0,25,1,118.9,HIKE
2020/08/01,-12.388251,130.851979,0,22,1,118.9,STABLE
2020/08/01,-12.473721,130.9841,1,21,1,118.9,STABLE
2020/08/01,-12.480144,130.970135,1,21,1,118.9,STABLE
2020/08/01,-12.454479,130.838773,0,0,1,118.9,STABLE
2020/08/01,-12.458111,130.836149,0,0,2,118.7,DECREASE
2020/08/01,-12.426162,130.893602,0,24,2,118.7,STABLE
2020/08/01,-12.376162,130.88528,0,4,2,118.7,STABLE
2020/08/01,-12.4329,130.848332,0,11,2,118.7,STABLE
2020/08/01,-12.508645,130.990031,1,19,2,118.5,DECREASE
2020/08/01,-12.394908,130.85574,0,26,5,155.9,HIKE
2020/08/01,-12.40943,130.855712,0,27,2,118.7,DECREASE
2020/08/01,-12.402207,130.855703,0,26,2,118.7,STABLE
2020/08/01,-12.45187,130.96321,1,20,5,118.5,DECREASE
2020/08/01,-12.482142,130.985802,1,21,3,118.5,STABLE
2020/08/01,-12.394744,130.87797,0,5,3,118.5,STABLE
2020/08/01,-12.456695,130.966706,1,15,3,118.5,STABLE
2020/08/01,-12.394908,130.85574,0,26,5,118.7,HIKE
2020/08/01,-12.434533,130.923847,0,14,3,118.7,STABLE
2020/08/01,-12.396662,130.90436,0,7,3,118.7,STABLE
2020/08/01,-12.426896,130.855965,0,27,3,118.7,STABLE
2020/08/01,-12.459371,130.837418,0,0,3,118.7,STABLE
2020/08/01,-12.460552,130.926545,0,13,3,118.7,STABLE
2020/08/01,-12.3877,130.85206,0,22,3,118.7,STABLE
2020/08/01,-12.424795,130.839007,0,12,3,118.7,STABLE
2020/08/01,-12.373514,130.883836,0,25,3,118.7,STABLE
2020/08/01,-12.461616,130.929661,0,13,7,0.0,DECREASE
2020/08/01,-12.457972,130.941972,0,13,5,118.9,ZERO
2020/08/01,-12.470486,130.984279,1,21,4,118.5,DECREASE
2020/08/01,-12.478572,130.98852,1,21,6,118.5,STABLE
2020/08/01,-12.427976,130.9131,0,14,7,118.7,HIKE
2020/08/01,-12.469825,130.987781,1,17,7,118.6,DECREASE
2020/08/01,-12.397213,130.859903,0,9,7,118.7,HIKE
2020/08/01,-12.389526,130.851965,0,22,4,118.7,STABLE
2020/08/01,-12.499875,130.986152,1,18,4,118.5,DECREASE
2020/08/01,-12.372055,130.883614,0,25,4,118.7,HIKE
2020/08/01,-12.401029,130.916358,0,6,4,118.7,STABLE
2020/08/01,-12.43158,130.874918,0,24,6,117.5,DECREASE
2020/08/01,-12.430993,130.891404,0,24,0,0.0,DECREASE
2020/08/01,-12.433454,130.924834,0,14,3,118.7,ZERO
2020/11/30,-12.470486,130.984279,1,21,4,115.5,DECREASE
2020/11/30,-12.447604,130.94755,0,14,5,0.0,DECREASE
2020/11/30,-12.430993,130.891404,0,8,0,0.0,ZERO
2020/11/30,-12.453169,130.838155,0,23,0,125.9,ZERO
2020/11/30,-12.376822,130.882005,0,1,1,116.9,DECREASE
2020/11/30,-12.454479,130.838773,0,23,1,115.9,DECREASE
2020/11/30,-12.473721,130.9841,1,21,1,115.9,STABLE
2020/11/30,-12.480144,130.970135,1,21,1,115.9,STABLE
2020/11/30,-12.388251,130.851979,0,2,1,115.9,STABLE
2020/11/30,-12.394908,130.85574,0,3,5,155.9,HIKE
2020/11/30,-12.425722,130.869226,0,8,5,115.7,DECREASE
2020/11/30,-12.40943,130.855712,0,10,2,115.7,STABLE
2020/11/30,-12.402207,130.855703,0,3,2,115.7,STABLE
2020/11/30,-12.373514,130.883836,0,1,3,116.7,HIKE
2020/11/30,-12.376162,130.88528,0,4,2,116.7,STABLE
2020/11/30,-12.426162,130.893602,0,8,2,109.9,DECREASE
2020/11/30,-12.433454,130.924834,0,14,3,115.7,HIKE
2020/11/30,-12.394744,130.87797,0,5,3,115.7,STABLE
2020/11/30,-12.4329,130.848332,0,11,2,115.7,STABLE
2020/11/30,-12.394908,130.85574,0,3,5,115.7,STABLE
2020/11/30,-12.460552,130.926545,0,13,3,115.7,STABLE
2020/11/30,-12.459371,130.837418,0,23,3,115.7,STABLE
2020/11/30,-12.426896,130.855965,0,10,3,115.7,STABLE
2020/11/30,-12.434533,130.923847,0,14,3,115.7,STABLE
2020/11/30,-12.396662,130.90436,0,7,3,115.7,STABLE
2020/11/30,-12.424795,130.839007,0,12,3,115.7,STABLE
2020/11/30,-12.3877,130.85206,0,2,3,115.7,STABLE
2020/11/30,-12.43158,130.874918,0,8,6,115.5,DECREASE
2020/11/30,-12.482142,130.985802,1,21,3,115.5,STABLE
2020/11/30,-12.45187,130.96321,1,20,5,105.9,DECREASE
2020/11/30,-12.508645,130.990031,1,19,2,115.7,HIKE
2020/11/30,-12.456695,130.966706,1,15,3,105.7,DECREASE
2020/11/30,-12.458111,130.836149,0,23,2,115.7,HIKE
2020/11/30,-12.478572,130.98852,1,21,6,115.4,DECREASE
2020/11/30,-12.461616,130.929661,0,13,7,0.0,DECREASE
2020/11/30,-12.457972,130.941972,0,13,5,115.9,ZERO
2020/11/30,-12.397213,130.859903,0,9,7,115.9,STABLE
2020/11/30,-12.427976,130.9131,0,14,7,115.9,STABLE
2020/11/30,-12.469825,130.987781,1,17,7,115.9,STABLE
2020/11/30,-12.389526,130.851965,0,2,4,115.7,DECREASE
2020/11/30,-12.401029,130.916358,0,6,4,115.7,STABLE
2020/11/30,-12.372055,130.883614,0,1,4,116.7,HIKE
2020/11/30,-12.499875,130.986152,1,18,4,115.5,DECREASE
2020/12/01,-12.447604,130.94755,0,14,5,0.0,DECREASE
2020/12/01,-12.430993,130.891404,0,8,0,0.0,ZERO
2020/12/01,-12.453169,130.838155,0,23,0,125.9,ZERO
2020/12/01,-12.376822,130.882005,0,1,1,116.9,DECREASE
2020/12/01,-12.454479,130.838773,0,23,1,115.9,DECREASE
2020/12/01,-12.480144,130.970135,1,21,1,115.9,STABLE
2020/12/01,-12.473721,130.9841,1,21,1,115.9,STABLE
2020/12/01,-12.388251,130.851979,0,2,1,115.9,STABLE
2020/12/01,-12.394908,130.85574,0,3,5,155.9,HIKE
2020/12/01,-12.402207,130.855703,0,3,2,115.7,DECREASE
2020/12/01,-12.40943,130.855712,0,10,2,115.7,STABLE
2020/12/01,-12.425722,130.869226,0,8,5,115.7,STABLE
2020/12/01,-12.373514,130.883836,0,1,3,116.7,HIKE
2020/12/01,-12.376162,130.88528,0,4,2,116.7,STABLE
2020/12/01,-12.426162,130.893602,0,8,2,109.9,DECREASE
2020/12/01,-12.433454,130.924834,0,14,3,115.7,HIKE
2020/12/01,-12.394744,130.87797,0,5,3,115.7,STABLE
2020/12/01,-12.394908,130.85574,0,3,5,115.7,STABLE
2020/12/01,-12.4329,130.848332,0,11,2,115.7,STABLE
2020/12/01,-12.458111,130.836149,0,23,2,115.7,STABLE
2020/12/01,-12.426896,130.855965,0,10,3,115.7,STABLE
2020/12/01,-12.3877,130.85206,0,2,3,115.7,STABLE
2020/12/01,-12.424795,130.839007,0,12,3,115.7,STABLE
2020/12/01,-12.459371,130.837418,0,23,3,115.7,STABLE
2020/12/01,-12.434533,130.923847,0,14,3,115.7,STABLE
2020/12/01,-12.396662,130.90436,0,7,3,115.7,STABLE
2020/12/01,-12.460552,130.926545,0,13,3,115.7,STABLE
2020/12/01,-12.456695,130.966706,1,15,3,105.7,DECREASE
2020/12/01,-12.45187,130.96321,1,20,5,105.9,HIKE
2020/12/01,-12.43158,130.874918,0,8,6,115.5,HIKE
2020/12/01,-12.482142,130.985802,1,21,3,115.5,STABLE
2020/12/01,-12.508645,130.990031,1,19,2,115.7,HIKE
2020/12/01,-12.461616,130.929661,0,13,7,0.0,DECREASE
2020/12/01,-12.470486,130.984279,1,21,4,115.5,ZERO
2020/12/01,-12.457972,130.941972,0,13,5,115.9,HIKE
2020/12/01,-12.427976,130.9131,0,14,7,115.9,STABLE
2020/12/01,-12.397213,130.859903,0,9,7,115.9,STABLE
2020/12/01,-12.469825,130.987781,1,17,7,115.9,STABLE
2020/12/01,-12.372055,130.883614,0,1,4,116.7,HIKE
2020/12/01,-12.478572,130.98852,1,21,6,115.4,DECREASE
2020/12/01,-12.401029,130.916358,0,6,4,115.7,HIKE
2020/12/01,-12.389526,130.851965,0,2,4,115.7,STABLE
2020/12/01,-12.499875,130.986152,1,18,4,115.5,DECREASE
2020/12/02,-12.447604,130.94755,0,14,5,0.0,DECREASE
2020/12/02,-12.430993,130.891404,0,8,0,0.0,ZERO
2020/12/02,-12.453169,130.838155,0,23,0,125.9,ZERO
2020/12/02,-12.376822,130.882005,0,1,1,116.9,DECREASE
2020/12/02,-12.480144,130.970135,1,21,1,115.9,DECREASE
2020/12/02,-12.388251,130.851979,0,2,1,115.9,STABLE
2020/12/02,-12.454479,130.838773,0,23,1,115.9,STABLE
2020/12/02,-12.473721,130.9841,1,21,1,115.9,STABLE
2020/12/02,-12.394908,130.85574,0,3,5,155.9,HIKE
2020/12/02,-12.40943,130.855712,0,10,2,115.7,DECREASE
2020/12/02,-12.425722,130.869226,0,8,5,115.7,STABLE
2020/12/02,-12.402207,130.855703,0,3,2,115.7,STABLE
2020/12/02,-12.426162,130.893602,0,8,2,109.9,DECREASE
2020/12/02,-12.373514,130.883836,0,1,3,116.7,HIKE
2020/12/02,-12.376162,130.88528,0,4,2,116.7,STABLE
2020/12/02,-12.433454,130.924834,0,14,3,115.7,DECREASE
2020/12/02,-12.394744,130.87797,0,5,3,115.7,STABLE
2020/12/02,-12.458111,130.836149,0,23,2,115.7,STABLE
2020/12/02,-12.394908,130.85574,0,3,5,115.7,STABLE
2020/12/02,-12.4329,130.848332,0,11,2,115.7,STABLE
2020/12/02,-12.459371,130.837418,0,23,3,115.7,STABLE
2020/12/02,-12.396662,130.90436,0,7,3,115.7,STABLE
2020/12/02,-12.424795,130.839007,0,12,3,115.7,STABLE
2020/12/02,-12.3877,130.85206,0,2,3,115.7,STABLE
2020/12/02,-12.460552,130.926545,0,13,3,115.7,STABLE
2020/12/02,-12.426896,130.855965,0,10,3,115.7,STABLE
2020/12/02,-12.434533,130.923847,0,14,3,115.7,STABLE
2020/12/02,-12.456695,130.966706,1,15,3,105.7,DECREASE
2020/12/02,-12.508645,130.990031,1,19,2,115.7,HIKE
2020/12/02,-12.482142,130.985802,1,21,3,115.5,DECREASE
2020/12/02,-12.45187,130.96321,1,20,5,105.9,DECREASE
2020/12/02,-12.43158,130.874918,0,8,6,115.5,HIKE
2020/12/02,-12.478572,130.98852,1,21,6,115.4,DECREASE
2020/12/02,-12.461616,130.929661,0,13,7,0.0,DECREASE
2020/12/02,-12.470486,130.984279,1,21,4,115.5,ZERO
2020/12/02,-12.457972,130.941972,0,13,5,115.9,HIKE
2020/12/02,-12.427976,130.9131,0,14,7,115.9,STABLE
2020/12/02,-12.397213,130.859903,0,9,7,115.9,STABLE
2020/12/02,-12.469825,130.987781,1,17,7,115.9,STABLE
2020/12/02,-12.499875,130.986152,1,18,4,115.5,DECREASE
2020/12/02,-12.389526,130.851965,0,2,4,115.7,HIKE
2020/12/02,-12.372055,130.883614,0,1,4,116.7,HIKE
2020/12/02,-12.401029,130.916358,0,6,4,115.7,DECREASE
2020/12/03,-12.447604,130.94755,0,14,5,0.0,DECREASE
2020/12/03,-12.430993,130.891404,0,8,0,0.0,ZERO
2020/12/03,-12.453169,130.838155,0,23,0,125.9,ZERO
2020/12/03,-12.376822,130.882005,0,1,1,116.9,DECREASE
2020/12/03,-12.473721,130.9841,1,21,1,115.9,DECREASE
2020/12/03,-12.454479,130.838773,0,23,1,115.9,STABLE
2020/12/03,-12.388251,130.851979,0,2,1,115.9,STABLE
2020/12/03,-12.480144,130.970135,1,21,1,115.9,STABLE
2020/12/03,-12.394908,130.85574,0,3,5,155.9,HIKE
2020/12/03,-12.40943,130.855712,0,10,2,115.7,DECREASE
2020/12/03,-12.402207,130.855703,0,3,2,115.7,STABLE
2020/12/03,-12.425722,130.869226,0,8,5,115.7,STABLE
2020/12/03,-12.376162,130.88528,0,4,2,116.7,HIKE
2020/12/03,-12.426162,130.893602,0,8,2,109.9,DECREASE
2020/12/03,-12.373514,130.883836,0,1,3,116.7,HIKE
2020/12/03,-12.433454,130.924834,0,14,3,115.7,DECREASE
2020/12/03,-12.394744,130.87797,0,5,3,115.7,STABLE
2020/12/03,-12.394908,130.85574,0,3,5,115.7,STABLE
2020/12/03,-12.458111,130.836149,0,23,2,115.7,STABLE
2020/12/03,-12.4329,130.848332,0,11,2,115.7,STABLE
2020/12/03,-12.3877,130.85206,0,2,3,115.7,STABLE
2020/12/03,-12.426896,130.855965,0,10,3,115.7,STABLE
2020/12/03,-12.459371,130.837418,0,23,3,115.7,STABLE
2020/12/03,-12.396662,130.90436,0,7,3,115.7,STABLE
2020/12/03,-12.434533,130.923847,0,14,3,115.7,STABLE
2020/12/03,-12.424795,130.839007,0,12,3,115.7,STABLE
2020/12/03,-12.460552,130.926545,0,13,3,115.7,STABLE
2020/12/03,-12.45187,130.96321,1,20,5,107.9,DECREASE
2020/12/03,-12.508645,130.990031,1,19,2,115.7,HIKE
2020/12/03,-12.43158,130.874918,0,8,6,115.5,DECREASE
2020/12/03,-12.456695,130.966706,1,15,3,110.6,DECREASE
2020/12/03,-12.482142,130.985802,1,21,3,115.5,HIKE
2020/12/03,-12.478572,130.98852,1,21,6,115.4,DECREASE
2020/12/03,-12.457972,130.941972,0,13,5,115.9,HIKE
2020/12/03,-12.470486,130.984279,1,21,4,115.5,DECREASE
2020/12/03,-12.461616,130.929661,0,13,7,0.0,DECREASE
2020/12/03,-12.469825,130.987781,1,17,7,115.9,ZERO
2020/12/03,-12.427976,130.9131,0,14,7,115.9,STABLE
2020/12/03,-12.397213,130.859903,0,9,7,115.9,STABLE
2020/12/03,-12.372055,130.883614,0,1,4,116.7,HIKE
2020/12/03,-12.499875,130.986152,1,18,4,115.5,DECREASE
2020/12/03,-12.401029,130.916358,0,6,4,115.7,HIKE
2020/12/03,-12.389526,130.851965,0,2,4,115.7,STABLE
2020/12/04,-12.447604,130.94755,0,14,5,0.0,DECREASE
2020/12/04,-12.430993,130.891404,0,8,0,0.0,ZERO
2020/12/04,-12.453169,130.838155,0,23,0,125.9,ZERO
2020/12/04,-12.376822,130.882005,0,1,1,116.9,DECREASE
2020/12/04,-12.454479,130.838773,0,23,1,115.9,DECREASE
2020/12/04,-12.480144,130.970135,1,21,1,115.9,STABLE
2020/12/04,-12.473721,130.9841,1,21,1,115.9,STABLE
2020/12/04,-12.388251,130.851979,0,2,1,115.9,STABLE
2020/12/04,-12.394908,130.85574,0,3,5,155.9,HIKE
2020/12/04,-12.402207,130.855703,0,3,2,115.7,DECREASE
2020/12/04,-12.40943,130.855712,0,10,2,115.7,STABLE
2020/12/04,-12.425722,130.869226,0,8,5,115.7,STABLE
