FullDate,Lat,Long,Region Name_encoded,Suburb_encoded,Brand Name_encoded,Unleaded 91
2019/02/25,-12.480144,130.970135,1,16,1,131.9
2019/02/25,-12.469825,130.987781,1,17,7,125.9
2019/02/25,-12.482142,130.985802,1,16,3,125.7
2019/02/25,-12.499875,130.986152,1,18,4,125.7
2019/02/25,-12.470486,130.984279,1,16,4,125.7
2019/02/25,-12.508645,130.990031,1,19,2,125.7
2019/02/25,-12.45187,130.96321,1,20,5,128.9
2019/02/26,-12.453169,130.838155,0,0,0,125.9
2019/02/26,-12.454479,130.838773,0,0,1,131.9
2019/02/26,-12.458111,130.836149,0,0,2,125.7
2019/02/26,-12.459371,130.837418,0,0,3,125.7
2019/02/26,-12.376822,130.882005,0,1,1,131.9
2019/02/26,-12.388251,130.851979,0,2,1,131.9
2019/02/26,-12.372055,130.883614,0,1,4,125.7
2019/02/26,-12.402207,130.855703,0,3,2,125.7
2019/02/26,-12.376162,130.88528,0,4,2,125.7
2019/02/26,-12.3877,130.85206,0,2,3,125.7
2019/02/26,-12.373514,130.883836,0,1,3,125.7
2019/02/26,-12.394744,130.87797,0,5,3,125.7
2019/02/26,-12.394908,130.85574,0,3,5,155.9
2019/02/26,-12.401029,130.916358,0,6,4,125.7
2019/02/26,-12.396662,130.90436,0,7,3,125.7
2019/02/26,-12.389526,130.851965,0,2,4,125.7
2019/02/26,-12.43158,130.874918,0,8,6,124.5
2019/02/26,-12.397213,130.859903,0,9,7,125.9
2019/02/26,-12.40943,130.855712,0,10,2,125.7
2019/02/26,-12.426162,130.893602,0,8,2,125.7
2019/02/26,-12.4329,130.848332,0,11,2,125.7
2019/02/26,-12.424795,130.839007,0,12,3,125.7
2019/02/26,-12.426896,130.855965,0,10,3,125.7
2019/02/26,-12.430993,130.891404,0,8,0,0.0
2019/02/26,-12.425722,130.869226,0,8,1,131.9
2019/02/26,-12.461616,130.929661,0,13,7,0.0
2019/02/26,-12.457972,130.941972,0,13,5,126.9
2019/02/26,-12.427976,130.9131,0,14,7,125.9
2019/02/26,-12.433454,130.924834,0,14,3,125.7
2019/02/26,-12.456695,130.966706,1,15,3,125.7
2019/02/26,-12.434533,130.923847,0,14,3,125.7
2019/02/26,-12.460552,130.926545,0,13,3,125.7
2019/02/26,-12.447604,130.94755,0,14,5,0.0
2019/02/26,-12.473721,130.9841,1,16,1,131.9
2019/02/26,-12.480144,130.970135,1,16,1,131.9
2019/02/26,-12.469825,130.987781,1,17,7,125.9
2019/02/26,-12.482142,130.985802,1,16,3,125.7
2019/02/26,-12.499875,130.986152,1,18,4,125.7
2019/02/26,-12.470486,130.984279,1,16,4,125.7
2019/02/26,-12.508645,130.990031,1,19,2,125.7
2019/02/26,-12.45187,130.96321,1,20,5,128.9
2019/02/27,-12.453169,130.838155,0,0,0,125.9
2019/02/27,-12.454479,130.838773,0,0,1,131.9
2019/02/27,-12.458111,130.836149,0,0,2,125.7
2019/02/27,-12.459371,130.837418,0,0,3,125.7
2019/02/27,-12.376822,130.882005,0,1,1,131.9
2019/02/27,-12.388251,130.851979,0,2,1,131.9
2019/02/27,-12.372055,130.883614,0,1,4,125.7
2019/02/27,-12.402207,130.855703,0,3,2,125.7
2019/02/27,-12.376162,130.88528,0,4,2,125.7
2019/02/27,-12.3877,130.85206,0,2,3,125.7
2019/02/27,-12.373514,130.883836,0,1,3,125.7
2019/02/27,-12.394744,130.87797,0,5,3,125.7
2019/02/27,-12.394908,130.85574,0,3,5,155.9
2019/02/27,-12.401029,130.916358,0,6,4,125.7
2019/02/27,-12.396662,130.90436,0,7,3,125.7
2019/02/27,-12.389526,130.851965,0,2,4,125.7
2019/02/27,-12.43158,130.874918,0,8,6,124.5
2019/02/27,-12.397213,130.859903,0,9,7,125.9
2019/02/27,-12.40943,130.855712,0,10,2,125.7
2019/02/27,-12.426162,130.893602,0,8,2,125.7
2019/02/27,-12.4329,130.848332,0,11,2,125.7
2019/02/27,-12.424795,130.839007,0,12,3,125.7
2019/02/27,-12.426896,130.855965,0,10,3,125.7
2019/02/27,-12.430993,130.891404,0,8,0,0.0
2019/02/27,-12.425722,130.869226,0,8,1,131.9
2019/02/27,-12.461616,130.929661,0,13,7,0.0
2019/02/27,-12.457972,130.941972,0,13,5,126.9
2019/02/27,-12.427976,130.9131,0,14,7,125.9
2019/02/27,-12.433454,130.924834,0,14,3,125.7
2019/02/27,-12.456695,130.966706,1,15,3,125.7
2019/02/27,-12.434533,130.923847,0,14,3,125.7
2019/02/27,-12.460552,130.926545,0,13,3,125.7
2019/02/27,-12.447604,130.94755,0,14,5,0.0
2019/02/27,-12.473721,130.9841,1,16,1,131.9
2019/02/27,-12.480144,130.970135,1,16,1,131.9
2019/02/27,-12.469825,130.987781,1,17,7,125.9
2019/02/27,-12.482142,130.985802,1,16,3,125.7
2019/02/27,-12.499875,130.986152,1,18,4,125.7
2019/02/27,-12.470486,130.984279,1,16,4,125.7
2019/02/27,-12.508645,130.990031,1,19,2,125.7
2019/02/27,-12.45187,130.96321,1,20,5,128.9
2019/02/28,-12.453169,130.838155,0,0,0,125.9
2019/02/28,-12.454479,130.838773,0,0,1,131.9
2019/02/28,-12.458111,130.836149,0,0,2,125.7
2019/02/28,-12.459371,130.837418,0,0,3,125.7
2019/02/28,-12.376822,130.882005,0,1,1,131.9
2019/02/28,-12.388251,130.851979,0,2,1,131.9
2019/02/28,-12.372055,130.883614,0,1,4,125.7
2019/02/28,-12.402207,130.855703,0,3,2,125.7
2019/02/28,-12.376162,130.88528,0,4,2,125.7
2019/02/28,-12.3877,130.85206,0,2,3,125.7
2019/02/28,-12.373514,130.883836,0,1,3,125.7
2019/02/28,-12.394744,130.87797,0,5,3,125.7
2019/02/28,-12.394908,130.85574,0,3,5,155.9
2019/02/28,-12.401029,130.916358,0,6,4,125.7
2019/02/28,-12.396662,130.90436,0,7,3,125.7
2019/02/28,-12.389526,130.851965,0,2,4,125.7
2019/02/28,-12.43158,130.874918,0,8,6,124.5
2019/02/28,-12.397213,130.859903,0,9,7,125.9
2019/02/28,-12.40943,130.855712,0,10,2,125.7
2019/02/28,-12.426162,130.893602,0,8,2,125.7
2019/02/28,-12.4329,130.848332,0,11,2,125.7
2019/02/28,-12.424795,130.839007,0,12,3,125.7
2019/02/28,-12.426896,130.855965,0,10,3,125.7
2019/02/28,-12.430993,130.891404,0,8,0,0.0
2019/02/28,-12.425722,130.869226,0,8,1,131.9
2019/02/28,-12.461616,130.929661,0,13,7,0.0
2019/02/28,-12.457972,130.941972,0,13,5,126.9
2019/02/28,-12.427976,130.9131,0,14,7,125.9
2019/02/28,-12.433454,130.924834,0,14,3,125.7
2019/02/28,-12.456695,130.966706,1,15,3,125.7
2019/02/28,-12.434533,130.923847,0,14,3,125.7
2019/02/28,-12.460552,130.926545,0,13,3,125.7
2019/02/28,-12.447604,130.94755,0,14,5,0.0
2019/02/28,-12.473721,130.9841,1,16,1,131.9
2019/02/28,-12.480144,130.970135,1,16,1,131.9
2019/02/28,-12.469825,130.987781,1,17,7,125.9
2019/02/28,-12.482142,130.985802,1,16,3,125.7
2019/02/28,-12.499875,130.986152,1,18,4,125.7
2019/02/28,-12.470486,130.984279,1,16,4,125.7
2019/02/28,-12.508645,130.990031,1,19,2,125.7
2019/02/28,-12.45187,130.96321,1,20,5,128.9
2019/01/01,-12.453169,130.838155,0,0,0,125.9
2019/01/01,-12.454479,130.838773,0,0,1,141.9
2019/01/01,-12.458111,130.836149,0,0,2,129.9
2019/01/01,-12.459371,130.837418,0,0,3,129.9
2019/01/01,-12.376822,130.882005,0,1,1,141.9
2019/01/01,-12.388251,130.851979,0,2,1,141.9
2019/01/01,-12.372055,130.883614,0,1,4,133.9
2019/01/01,-12.402207,130.855703,0,3,2,129.9
2019/01/01,-12.376162,130.88528,0,4,2,129.9
2019/01/01,-12.3877,130.85206,0,2,3,129.9
2019/01/01,-12.373514,130.883836,0,1,3,129.9
2019/01/01,-12.394744,130.87797,0,5,3,134.9
2019/01/01,-12.394908,130.85574,0,3,5,155.9
2019/01/01,-12.401029,130.916358,0,6,4,134.9
2019/01/01,-12.396662,130.90436,0,7,3,134.9
2019/01/01,-12.389526,130.851965,0,2,4,129.9
2019/01/01,-12.43158,130.874918,0,8,6,126.3
2019/01/01,-12.397213,130.859903,0,9,7,137.9
2019/01/01,-12.40943,130.855712,0,10,2,129.9
2019/01/01,-12.426162,130.893602,0,8,2,129.9
2019/01/01,-12.4329,130.848332,0,11,2,129.9
2019/01/01,-12.424795,130.839007,0,12,3,129.9
2019/01/01,-12.426896,130.855965,0,10,3,129.9
2019/01/01,-12.430993,130.891404,0,8,0,0.0
2019/01/01,-12.425722,130.869226,0,8,1,141.9
2019/01/01,-12.461616,130.929661,0,13,7,0.0
2019/01/01,-12.457972,130.941972,0,13,5,0.0
2019/01/01,-12.427976,130.9131,0,14,7,137.9
2019/01/01,-12.433454,130.924834,0,14,3,134.9
2019/01/01,-12.456695,130.966706,1,15,3,137.7
2019/01/01,-12.434533,130.923847,0,14,3,134.9
2019/01/01,-12.460552,130.926545,0,13,3,134.9
2019/01/01,-12.447604,130.94755,0,14,5,0.0
2019/01/01,-12.473721,130.9841,1,16,1,141.9
2019/01/01,-12.480144,130.970135,1,16,1,141.9
2019/01/01,-12.469825,130.987781,1,17,7,137.9
2019/01/01,-12.482142,130.985802,1,16,3,134.7
2019/01/01,-12.499875,130.986152,1,18,4,134.7
2019/01/01,-12.470486,130.984279,1,16,4,134.7
2019/01/01,-12.508645,130.990031,1,19,2,129.9
2019/01/01,-12.45187,130.96321,1,20,5,134.9
2019/01/02,-12.453169,130.838155,0,0,0,125.9
2019/01/02,-12.454479,130.838773,0,0,1,141.9
2019/01/02,-12.458111,130.836149,0,0,2,129.65
2019/01/02,-12.459371,130.837418,0,0,3,129.9
2019/01/02,-12.376822,130.882005,0,1,1,141.9
2019/01/02,-12.388251,130.851979,0,2,1,141.9
2019/01/02,-12.372055,130.883614,0,1,4,130.88969
2019/01/02,-12.402207,130.855703,0,3,2,129.65
2019/01/02,-12.376162,130.88528,0,4,2,129.663888
2019/01/02,-12.3877,130.85206,0,2,3,129.9
2019/01/02,-12.373514,130.883836,0,1,3,129.9
2019/01/02,-12.394744,130.87797,0,5,3,132.4
2019/01/02,-12.394908,130.85574,0,3,5,155.9
2019/01/02,-12.401029,130.916358,0,6,4,131.321052
2019/01/02,-12.396662,130.90436,0,7,3,132.4
2019/01/02,-12.389526,130.851965,0,2,4,129.691666
2019/01/02,-12.43158,130.874918,0,8,6,124.585714
2019/01/02,-12.397213,130.859903,0,9,7,137.9
2019/01/02,-12.40943,130.855712,0,10,2,129.636111
2019/01/02,-12.426162,130.893602,0,8,2,129.636111
2019/01/02,-12.4329,130.848332,0,11,2,129.677777
2019/01/02,-12.424795,130.839007,0,12,3,129.9
2019/01/02,-12.426896,130.855965,0,10,3,129.9
2019/01/02,-12.430993,130.891404,0,8,0,0.0
2019/01/02,-12.425722,130.869226,0,8,1,141.9
2019/01/02,-12.461616,130.929661,0,13,7,0.0
2019/01/02,-12.457972,130.941972,0,13,5,0.0
2019/01/02,-12.427976,130.9131,0,14,7,137.9
2019/01/02,-12.433454,130.924834,0,14,3,134.9
2019/01/02,-12.456695,130.966706,1,15,3,136.2
2019/01/02,-12.434533,130.923847,0,14,3,134.8
2019/01/02,-12.460552,130.926545,0,13,3,134.8
2019/01/02,-12.447604,130.94755,0,14,5,0.0
2019/01/02,-12.473721,130.9841,1,16,1,141.9
2019/01/02,-12.480144,130.970135,1,16,1,141.9
2019/01/02,-12.469825,130.987781,1,17,7,137.9
2019/01/02,-12.482142,130.985802,1,16,3,132.3
2019/01/02,-12.499875,130.986152,1,18,4,131.019587
2019/01/02,-12.470486,130.984279,1,16,4,134.7
2019/01/02,-12.508645,130.990031,1,19,2,129.65
2019/01/02,-12.45187,130.96321,1,20,5,134.9
2019/01/03,-12.453169,130.838155,0,0,0,125.9
2019/01/03,-12.454479,130.838773,0,0,1,141.9
2019/01/03,-12.458111,130.836149,0,0,2,128.9
2019/01/03,-12.459371,130.837418,0,0,3,129.9
2019/01/03,-12.376822,130.882005,0,1,1,141.9
2019/01/03,-12.388251,130.851979,0,2,1,141.9
2019/01/03,-12.372055,130.883614,0,1,4,128.9
2019/01/03,-12.402207,130.855703,0,3,2,128.9
2019/01/03,-12.376162,130.88528,0,4,2,128.9
2019/01/03,-12.3877,130.85206,0,2,3,129.4
2019/01/03,-12.373514,130.883836,0,1,3,129.4
2019/01/03,-12.394744,130.87797,0,5,3,129.4
2019/01/03,-12.394908,130.85574,0,3,5,155.9
2019/01/03,-12.401029,130.916358,0,6,4,129.394736
2019/01/03,-12.396662,130.90436,0,7,3,129.4
2019/01/03,-12.389526,130.851965,0,2,4,128.9
2019/01/03,-12.43158,130.874918,0,8,6,123.3
2019/01/03,-12.397213,130.859903,0,9,7,137.9
2019/01/03,-12.40943,130.855712,0,10,2,128.9
2019/01/03,-12.426162,130.893602,0,8,2,128.9
2019/01/03,-12.4329,130.848332,0,11,2,128.9
2019/01/03,-12.424795,130.839007,0,12,3,129.4
2019/01/03,-12.426896,130.855965,0,10,3,129.4
2019/01/03,-12.430993,130.891404,0,8,0,0.0
2019/01/03,-12.425722,130.869226,0,8,1,141.9
2019/01/03,-12.461616,130.929661,0,13,7,0.0
2019/01/03,-12.457972,130.941972,0,13,5,0.0
2019/01/03,-12.427976,130.9131,0,14,7,137.9
2019/01/03,-12.433454,130.924834,0,14,3,134.8
2019/01/03,-12.456695,130.966706,1,15,3,134.7
2019/01/03,-12.434533,130.923847,0,14,3,131.8
2019/01/03,-12.460552,130.926545,0,13,3,134.7
2019/01/03,-12.447604,130.94755,0,14,5,0.0
2019/01/03,-12.473721,130.9841,1,16,1,141.9
2019/01/03,-12.480144,130.970135,1,16,1,141.9
2019/01/03,-12.469825,130.987781,1,17,7,137.9
2019/01/03,-12.482142,130.985802,1,16,3,129.4
2019/01/03,-12.499875,130.986152,1,18,4,128.9
2019/01/03,-12.470486,130.984279,1,16,4,134.7
2019/01/03,-12.508645,130.990031,1,19,2,128.9
2019/01/03,-12.45187,130.96321,1,20,5,134.9
2019/01/04,-12.453169,130.838155,0,0,0,125.9
2019/01/04,-12.454479,130.838773,0,0,1,141.9
2019/01/04,-12.458111,130.836149,0,0,2,128.9
2019/01/04,-12.459371,130.837418,0,0,3,129.4
2019/01/04,-12.376822,130.882005,0,1,1,141.9
2019/01/04,-12.388251,130.851979,0,2,1,141.9
2019/01/04,-12.372055,130.883614,0,1,4,128.9
2019/01/04,-12.402207,130.855703,0,3,2,128.9
2019/01/04,-12.376162,130.88528,0,4,2,128.9
2019/01/04,-12.3877,130.85206,0,2,3,128.9
2019/01/04,-12.373514,130.883836,0,1,3,128.9
2019/01/04,-12.394744,130.87797,0,5,3,128.9
2019/01/04,-12.394908,130.85574,0,3,5,155.9
2019/01/04,-12.401029,130.916358,0,6,4,128.9
2019/01/04,-12.396662,130.90436,0,7,3,128.9
2019/01/04,-12.389526,130.851965,0,2,4,128.9
2019/01/04,-12.43158,130.874918,0,8,6,123.3
2019/01/04,-12.397213,130.859903,0,9,7,136.82
2019/01/04,-12.40943,130.855712,0,10,2,128.9
2019/01/04,-12.426162,130.893602,0,8,2,128.9
2019/01/04,-12.4329,130.848332,0,11,2,128.9
2019/01/04,-12.424795,130.839007,0,12,3,128.9
2019/01/04,-12.426896,130.855965,0,10,3,128.9
2019/01/04,-12.430993,130.891404,0,8,0,0.0
2019/01/04,-12.425722,130.869226,0,8,1,141.9
2019/01/04,-12.461616,130.929661,0,13,7,0.0
2019/01/04,-12.457972,130.941972,0,13,5,0.0
2019/01/04,-12.427976,130.9131,0,14,7,136.82
2019/01/04,-12.433454,130.924834,0,14,3,131.8
2019/01/04,-12.456695,130.966706,1,15,3,131.8
2019/01/04,-12.434533,130.923847,0,14,3,128.9
2019/01/04,-12.460552,130.926545,0,13,3,131.8
2019/01/04,-12.447604,130.94755,0,14,5,0.0
2019/01/04,-12.473721,130.9841,1,16,1,141.9
2019/01/04,-12.480144,130.970135,1,16,1,141.9
2019/01/04,-12.469825,130.987781,1,17,7,137.15
2019/01/04,-12.482142,130.985802,1,16,3,128.9
2019/01/04,-12.499875,130.986152,1,18,4,128.9
2019/01/04,-12.470486,130.984279,1,16,4,130.992783
2019/01/04,-12.508645,130.990031,1,19,2,128.9
2019/01/04,-12.45187,130.96321,1,20,5,133.4
2019/01/05,-12.453169,130.838155,0,0,0,125.9
2019/01/05,-12.454479,130.838773,0,0,1,141.9
2019/01/05,-12.458111,130.836149,0,0,2,128.9
2019/01/05,-12.459371,130.837418,0,0,3,128.9
2019/01/05,-12.376822,130.882005,0,1,1,141.9
2019/01/05,-12.388251,130.851979,0,2,1,141.9
2019/01/05,-12.372055,130.883614,0,1,4,128.9
2019/01/05,-12.402207,130.855703,0,3,2,128.9
2019/01/05,-12.376162,130.88528,0,4,2,128.9
2019/01/05,-12.3877,130.85206,0,2,3,128.9
2019/01/05,-12.373514,130.883836,0,1,3,128.9
2019/01/05,-12.394744,130.87797,0,5,3,128.9
2019/01/05,-12.394908,130.85574,0,3,5,155.9
2019/01/05,-12.401029,130.916358,0,6,4,128.9
2019/01/05,-12.396662,130.90436,0,7,3,128.9
2019/01/05,-12.389526,130.851965,0,2,4,128.9
2019/01/05,-12.43158,130.874918,0,8,6,123.3
2019/01/05,-12.397213,130.859903,0,9,7,128.9
2019/01/05,-12.40943,130.855712,0,10,2,128.9
2019/01/05,-12.426162,130.893602,0,8,2,128.9
2019/01/05,-12.4329,130.848332,0,11,2,128.9
2019/01/05,-12.424795,130.839007,0,12,3,128.9
2019/01/05,-12.426896,130.855965,0,10,3,128.9
2019/01/05,-12.430993,130.891404,0,8,0,0.0
2019/01/05,-12.425722,130.869226,0,8,1,141.9
2019/01/05,-12.461616,130.929661,0,13,7,0.0
2019/01/05,-12.457972,130.941972,0,13,5,0.0
2019/01/05,-12.427976,130.9131,0,14,7,128.9
2019/01/05,-12.433454,130.924834,0,14,3,128.9
2019/01/05,-12.456695,130.966706,1,15,3,128.9
2019/01/05,-12.434533,130.923847,0,14,3,128.9
2019/01/05,-12.460552,130.926545,0,13,3,128.9
2019/01/05,-12.447604,130.94755,0,14,5,0.0
2019/01/05,-12.473721,130.9841,1,16,1,141.9
2019/01/05,-12.480144,130.970135,1,16,1,141.9
2019/01/05,-12.469825,130.987781,1,17,7,128.9
2019/01/05,-12.482142,130.985802,1,16,3,128.9
2019/01/05,-12.499875,130.986152,1,18,4,128.9
2019/01/05,-12.470486,130.984279,1,16,4,128.9
2019/01/05,-12.508645,130.990031,1,19,2,128.9
2019/01/05,-12.45187,130.96321,1,20,5,131.9
2019/01/06,-12.453169,130.838155,0,0,0,125.9
2019/01/06,-12.454479,130.838773,0,0,1,141.9
2019/01/06,-12.458111,130.836149,0,0,2,128.9
2019/01/06,-12.459371,130.837418,0,0,3,128.9
2019/01/06,-12.376822,130.882005,0,1,1,141.9
2019/01/06,-12.388251,130.851979,0,2,1,141.9
2019/01/06,-12.372055,130.883614,0,1,4,128.9
2019/01/06,-12.402207,130.855703,0,3,2,128.9
2019/01/06,-12.376162,130.88528,0,4,2,128.9
2019/01/06,-12.3877,130.85206,0,2,3,128.9
2019/01/06,-12.373514,130.883836,0,1,3,128.9
2019/01/06,-12.394744,130.87797,0,5,3,128.9
2019/01/06,-12.394908,130.85574,0,3,5,155.9
2019/01/06,-12.401029,130.916358,0,6,4,128.9
2019/01/06,-12.396662,130.90436,0,7,3,128.9
2019/01/06,-12.389526,130.851965,0,2,4,128.9
2019/01/06,-12.43158,130.874918,0,8,6,123.3
2019/01/06,-12.397213,130.859903,0,9,7,128.9
2019/01/06,-12.40943,130.855712,0,10,2,128.9
2019/01/06,-12.426162,130.893602,0,8,2,128.9
2019/01/06,-12.4329,130.848332,0,11,2,128.9
2019/01/06,-12.424795,130.839007,0,12,3,128.9
2019/01/06,-12.426896,130.855965,0,10,3,128.9
2019/01/06,-12.430993,130.891404,0,8,0,0.0
2019/01/06,-12.425722,130.869226,0,8,1,141.9
2019/01/06,-12.461616,130.929661,0,13,7,0.0
2019/01/06,-12.457972,130.941972,0,13,5,0.0
2019/01/06,-12.427976,130.9131,0,14,7,128.9
2019/01/06,-12.433454,130.924834,0,14,3,128.9
2019/01/06,-12.456695,130.966706,1,15,3,128.9
2019/01/06,-12.434533,130.923847,0,14,3,128.9
2019/01/06,-12.460552,130.926545,0,13,3,128.9
2019/01/06,-12.447604,130.94755,0,14,5,0.0
2019/01/06,-12.473721,130.9841,1,16,1,141.9
2019/01/06,-12.480144,130.970135,1,16,1,141.9
2019/01/06,-12.469825,130.987781,1,17,7,128.9
2019/01/06,-12.482142,130.985802,1,16,3,128.9
2019/01/06,-12.499875,130.986152,1,18,4,128.9
2019/01/06,-12.470486,130.984279,1,16,4,128.9
2019/01/06,-12.508645,130.990031,1,19,2,128.9
2019/01/06,-12.45187,130.96321,1,20,5,131.9
2019/01/07,-12.453169,130.838155,0,0,0,125.9
2019/01/07,-12.454479,130.838773,0,0,1,141.9
2019/01/07,-12.458111,130.836149,0,0,2,128.557534
2019/01/07,-12.459371,130.837418,0,0,3,128.8
2019/01/07,-12.376822,130.882005,0,1,1,141.9
2019/01/07,-12.388251,130.851979,0,2,1,141.9
2019/01/07,-12.372055,130.883614,0,1,4,128.54536
2019/01/07,-12.402207,130.855703,0,3,2,128.557534
2019/01/07,-12.376162,130.88528,0,4,2,128.557534
2019/01/07,-12.3877,130.85206,0,2,3,128.8
2019/01/07,-12.373514,130.883836,0,1,3,128.8
2019/01/07,-12.394744,130.87797,0,5,3,128.8
2019/01/07,-12.394908,130.85574,0,3,5,155.9
2019/01/07,-12.401029,130.916358,0,6,4,128.5375
2019/01/07,-12.396662,130.90436,0,7,3,128.8
2019/01/07,-12.389526,130.851965,0,2,4,128.558333
2019/01/07,-12.43158,130.874918,0,8,6,123.3
2019/01/07,-12.397213,130.859903,0,9,7,128.9
2019/01/07,-12.40943,130.855712,0,10,2,128.557534
2019/01/07,-12.426162,130.893602,0,8,2,128.557534
2019/01/07,-12.4329,130.848332,0,11,2,128.557534
2019/01/07,-12.424795,130.839007,0,12,3,128.8
2019/01/07,-12.426896,130.855965,0,10,3,128.8
2019/01/07,-12.430993,130.891404,0,8,0,0.0
2019/01/07,-12.425722,130.869226,0,8,1,141.9
2019/01/07,-12.461616,130.929661,0,13,7,0.0
2019/01/07,-12.457972,130.941972,0,13,5,0.0
2019/01/07,-12.427976,130.9131,0,14,7,128.9
2019/01/07,-12.433454,130.924834,0,14,3,128.8
2019/01/07,-12.456695,130.966706,1,15,3,128.8
2019/01/07,-12.434533,130.923847,0,14,3,128.8
2019/01/07,-12.460552,130.926545,0,13,3,128.8
2019/01/07,-12.447604,130.94755,0,14,5,0.0
2019/01/07,-12.473721,130.9841,1,16,1,141.9
2019/01/07,-12.480144,130.970135,1,16,1,141.9
2019/01/07,-12.469825,130.987781,1,17,7,128.9
2019/01/07,-12.482142,130.985802,1,16,3,128.8
2019/01/07,-12.499875,130.986152,1,18,4,128.537113
2019/01/07,-12.470486,130.984279,1,16,4,128.797916
2019/01/07,-12.508645,130.990031,1,19,2,128.543835
2019/01/07,-12.45187,130.96321,1,20,5,131.9
2019/01/08,-12.453169,130.838155,0,0,0,125.9
2019/01/08,-12.454479,130.838773,0,0,1,141.9
2019/01/08,-12.458111,130.836149,0,0,2,127.406849
2019/01/08,-12.459371,130.837418,0,0,3,128.3
2019/01/08,-12.376822,130.882005,0,1,1,141.9
2019/01/08,-12.388251,130.851979,0,2,1,141.9
2019/01/08,-12.372055,130.883614,0,1,4,127.436082
2019/01/08,-12.402207,130.855703,0,3,2,127.406849
2019/01/08,-12.376162,130.88528,0,4,2,127.406849
2019/01/08,-12.3877,130.85206,0,2,3,127.833333
2019/01/08,-12.373514,130.883836,0,1,3,127.833333
2019/01/08,-12.394744,130.87797,0,5,3,128.3
2019/01/08,-12.394908,130.85574,0,3,5,155.9
2019/01/08,-12.401029,130.916358,0,6,4,127.9
2019/01/08,-12.396662,130.90436,0,7,3,128.3
2019/01/08,-12.389526,130.851965,0,2,4,127.425773
2019/01/08,-12.43158,130.874918,0,8,6,121.815151
2019/01/08,-12.397213,130.859903,0,9,7,128.9
2019/01/08,-12.40943,130.855712,0,10,2,127.379452
2019/01/08,-12.426162,130.893602,0,8,2,127.379452
2019/01/08,-12.4329,130.848332,0,11,2,127.406849
2019/01/08,-12.424795,130.839007,0,12,3,128.3
2019/01/08,-12.426896,130.855965,0,10,3,128.3
2019/01/08,-12.430993,130.891404,0,8,0,0.0
2019/01/08,-12.425722,130.869226,0,8,1,141.9
2019/01/08,-12.461616,130.929661,0,13,7,0.0
2019/01/08,-12.457972,130.941972,0,13,5,0.0
2019/01/08,-12.427976,130.9131,0,14,7,128.9
2019/01/08,-12.433454,130.924834,0,14,3,128.3
2019/01/08,-12.456695,130.966706,1,15,3,128.3
2019/01/08,-12.434533,130.923847,0,14,3,128.7
2019/01/08,-12.460552,130.926545,0,13,3,128.3
2019/01/08,-12.447604,130.94755,0,14,5,0.0
2019/01/08,-12.473721,130.9841,1,16,1,141.9
2019/01/08,-12.480144,130.970135,1,16,1,141.9
2019/01/08,-12.469825,130.987781,1,17,7,128.9
2019/01/08,-12.482142,130.985802,1,16,3,128.3
2019/01/08,-12.499875,130.986152,1,18,4,127.704123
2019/01/08,-12.470486,130.984279,1,16,4,128.287628
2019/01/08,-12.508645,130.990031,1,19,2,127.667123
2019/01/08,-12.45187,130.96321,1,20,5,131.9
2019/01/09,-12.453169,130.838155,0,0,0,125.9
2019/01/09,-12.454479,130.838773,0,0,1,136.9
2019/01/09,-12.458111,130.836149,0,0,2,126.557534
2019/01/09,-12.459371,130.837418,0,0,3,127.4
2019/01/09,-12.376822,130.882005,0,1,1,136.9
2019/01/09,-12.388251,130.851979,0,2,1,136.9
2019/01/09,-12.372055,130.883614,0,1,4,126.57835
2019/01/09,-12.402207,130.855703,0,3,2,126.557534
2019/01/09,-12.376162,130.88528,0,4,2,126.557534
2019/01/09,-12.3877,130.85206,0,2,3,126.8
2019/01/09,-12.373514,130.883836,0,1,3,126.8
2019/01/09,-12.394744,130.87797,0,5,3,127.3
2019/01/09,-12.394908,130.85574,0,3,5,155.9
2019/01/09,-12.401029,130.916358,0,6,4,127.9
2019/01/09,-12.396662,130.90436,0,7,3,127.9
2019/01/09,-12.389526,130.851965,0,2,4,126.575
2019/01/09,-12.43158,130.874918,0,8,6,120.3
2019/01/09,-12.397213,130.859903,0,9,7,127.66923
2019/01/09,-12.40943,130.855712,0,10,2,126.59863
2019/01/09,-12.426162,130.893602,0,8,2,126.571232
2019/01/09,-12.4329,130.848332,0,11,2,126.521621
2019/01/09,-12.424795,130.839007,0,12,3,127.166666
2019/01/09,-12.426896,130.855965,0,10,3,127.4
2019/01/09,-12.430993,130.891404,0,8,0,0.0
2019/01/09,-12.425722,130.869226,0,8,1,136.9
2019/01/09,-12.461616,130.929661,0,13,7,0.0
2019/01/09,-12.457972,130.941972,0,13,5,0.0
2019/01/09,-12.427976,130.9131,0,14,7,127.62
2019/01/09,-12.433454,130.924834,0,14,3,127.3
2019/01/09,-12.456695,130.966706,1,15,3,127.3
2019/01/09,-12.434533,130.923847,0,14,3,127.7
2019/01/09,-12.460552,130.926545,0,13,3,127.3
2019/01/09,-12.447604,130.94755,0,14,5,0.0
2019/01/09,-12.473721,130.9841,1,16,1,141.9
2019/01/09,-12.480144,130.970135,1,16,1,141.9
2019/01/09,-12.469825,130.987781,1,17,7,127.65
2019/01/09,-12.482142,130.985802,1,16,3,127.4
2019/01/09,-12.499875,130.986152,1,18,4,126.9
