Lat,Long,Unleaded 91
-12.480144,130.970135,112.9
-12.394908,130.85574,155.9
-12.402207,130.855703,112.779452
-12.40943,130.855712,112.779452
-12.453169,130.838155,125.9
-12.394908,130.85574,112.9
-12.45187,130.96321,112.5
-12.43158,130.874918,113.0
-12.456695,130.966706,112.5
-12.482142,130.985802,112.5
-12.434533,130.923847,113.1
-12.460552,130.926545,113.1
-12.459371,130.837418,112.7
-12.396662,130.90436,112.7
-12.394744,130.87797,112.7
-12.373514,130.883836,112.7
-12.426896,130.855965,112.7
-12.424795,130.839007,112.7
-12.3877,130.85206,112.7
-12.433454,130.924834,113.1
-12.478572,130.98852,113.0
-12.457972,130.941972,113.9
-12.470486,130.984279,112.5
-12.461616,130.929661,0.0
-12.427976,130.9131,113.3
-12.397213,130.859903,113.3
-12.469825,130.987781,113.5
-12.389526,130.851965,112.7
-12.401029,130.916358,112.7
-12.372055,130.883614,112.7
-12.499875,130.986152,112.5
-12.508645,130.990031,112.5
-12.4329,130.848332,112.784931
-12.458111,130.836149,112.782191
-12.376162,130.88528,112.782191
-12.426162,130.893602,112.782191
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.454479,130.838773,112.9
-12.425722,130.869226,112.9
-12.480144,130.970135,112.9
-12.376822,130.882005,112.9
-12.473721,130.9841,112.9
-12.388251,130.851979,112.9
-12.394908,130.85574,155.9
-12.402207,130.855703,112.7
-12.40943,130.855712,112.7
-12.453169,130.838155,125.9
-12.394908,130.85574,112.9
-12.45187,130.96321,112.5
-12.43158,130.874918,112.5
-12.456695,130.966706,112.5
-12.482142,130.985802,112.0
-12.434533,130.923847,112.9
-12.460552,130.926545,112.9
-12.426896,130.855965,112.7
-12.3877,130.85206,112.7
-12.396662,130.90436,112.7
-12.459371,130.837418,112.7
-12.373514,130.883836,112.7
-12.394744,130.87797,112.7
-12.424795,130.839007,112.7
-12.433454,130.924834,112.9
-12.478572,130.98852,112.5
-12.470486,130.984279,112.5
-12.461616,130.929661,0.0
-12.457972,130.941972,113.310526
-12.427976,130.9131,112.9
-12.469825,130.987781,112.833333
-12.397213,130.859903,112.9
-12.389526,130.851965,112.7
-12.401029,130.916358,112.7
-12.372055,130.883614,112.7
-12.499875,130.986152,112.5
-12.508645,130.990031,112.5
-12.458111,130.836149,112.7
-12.426162,130.893602,112.7
-12.4329,130.848332,112.7
-12.376162,130.88528,112.7
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.388251,130.851979,112.9
-12.376822,130.882005,112.9
-12.480144,130.970135,112.233333
-12.425722,130.869226,112.9
-12.454479,130.838773,112.9
-12.473721,130.9841,112.24375
-12.394908,130.85574,155.9
-12.40943,130.855712,112.612328
-12.402207,130.855703,112.609589
-12.453169,130.838155,125.9
-12.43158,130.874918,111.5
-12.394908,130.85574,112.9
-12.45187,130.96321,112.5
-12.456695,130.966706,112.5
-12.482142,130.985802,111.5
-12.460552,130.926545,112.6
-12.434533,130.923847,112.6
-12.394744,130.87797,112.6
-12.459371,130.837418,112.6
-12.424795,130.839007,112.6
-12.426896,130.855965,112.6
-12.373514,130.883836,112.6
-12.3877,130.85206,112.6
-12.396662,130.90436,112.6
-12.433454,130.924834,112.6
-12.478572,130.98852,111.5
-12.457972,130.941972,112.9
-12.470486,130.984279,112.5
-12.461616,130.929661,0.0
-12.397213,130.859903,112.7
-12.427976,130.9131,112.7
-12.469825,130.987781,112.5
-12.389526,130.851965,112.7
-12.499875,130.986152,112.5
-12.372055,130.883614,112.7
-12.401029,130.916358,112.7
-12.508645,130.990031,112.5
-12.458111,130.836149,112.7
-12.4329,130.848332,112.613888
-12.426162,130.893602,112.609589
-12.376162,130.88528,112.612328
-12.426162,130.893602,112.5
-12.4329,130.848332,112.5
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.388251,130.851979,112.9
-12.376822,130.882005,112.9
-12.473721,130.9841,111.9
-12.425722,130.869226,112.9
-12.454479,130.838773,111.27647
-12.480144,130.970135,111.9
-12.394908,130.85574,155.9
-12.402207,130.855703,112.5
-12.40943,130.855712,112.5
-12.453169,130.838155,125.9
-12.45187,130.96321,111.5
-12.43158,130.874918,111.5
-12.394908,130.85574,112.7
-12.482142,130.985802,111.5
-12.456695,130.966706,112.1
-12.460552,130.926545,112.5
-12.434533,130.923847,112.5
-12.459371,130.837418,111.766666
-12.426896,130.855965,112.4
-12.424795,130.839007,112.1
-12.3877,130.85206,112.5
-12.396662,130.90436,112.5
-12.373514,130.883836,112.5
-12.394744,130.87797,112.4
-12.433454,130.924834,112.5
-12.478572,130.98852,111.5
-12.470486,130.984279,112.004081
-12.461616,130.929661,0.0
-12.457972,130.941972,112.9
-12.427976,130.9131,112.566666
-12.469825,130.987781,112.1
-12.397213,130.859903,112.566666
-12.389526,130.851965,112.574226
-12.401029,130.916358,112.570103
-12.499875,130.986152,111.891752
-12.372055,130.883614,112.572164
-12.508645,130.990031,111.883561
-12.458111,130.836149,112.7
-12.376162,130.88528,112.5
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.388251,130.851979,112.9
-12.480144,130.970135,111.9
-12.473721,130.9841,111.9
-12.454479,130.838773,110.5
-12.376822,130.882005,112.9
-12.425722,130.869226,112.9
-12.394908,130.85574,155.9
-12.40943,130.855712,111.486301
-12.402207,130.855703,111.431506
-12.453169,130.838155,125.9
-12.43158,130.874918,110.0
-12.394908,130.85574,111.5
-12.45187,130.96321,110.5
-12.482142,130.985802,111.5
-12.456695,130.966706,111.7
-12.424795,130.839007,111.7
-12.434533,130.923847,112.5
-12.460552,130.926545,112.5
-12.426896,130.855965,112.3
-12.459371,130.837418,110.5
-12.3877,130.85206,112.5
-12.396662,130.90436,112.5
-12.373514,130.883836,112.5
-12.394744,130.87797,112.3
-12.433454,130.924834,112.5
-12.478572,130.98852,110.0
-12.457972,130.941972,112.9
-12.470486,130.984279,111.170103
-12.461616,130.929661,0.0
-12.427976,130.9131,112.5
-12.469825,130.987781,111.9
-12.397213,130.859903,112.5
-12.389526,130.851965,111.840206
-12.499875,130.986152,111.166666
-12.372055,130.883614,111.860824
-12.401029,130.916358,111.840206
-12.508645,130.990031,110.99315
-12.4329,130.848332,111.458904
-12.458111,130.836149,111.615068
-12.376162,130.88528,111.458904
-12.426162,130.893602,111.458904
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.376822,130.882005,112.9
-12.473721,130.9841,111.9
-12.388251,130.851979,112.9
-12.454479,130.838773,110.5
-12.425722,130.869226,112.9
-12.480144,130.970135,111.9
-12.394908,130.85574,155.9
-12.40943,130.855712,110.5
-12.402207,130.855703,110.5
-12.453169,130.838155,125.9
-12.45187,130.96321,110.5
-12.394908,130.85574,110.5
-12.43158,130.874918,108.5
-12.456695,130.966706,111.7
-12.482142,130.985802,111.5
-12.426896,130.855965,112.3
-12.434533,130.923847,112.5
-12.459371,130.837418,110.5
-12.460552,130.926545,112.5
-12.424795,130.839007,111.7
-12.394744,130.87797,112.3
-12.396662,130.90436,112.5
-12.3877,130.85206,112.5
-12.373514,130.883836,112.5
-12.433454,130.924834,112.5
-12.478572,130.98852,108.5
-12.457972,130.941972,112.9
-12.470486,130.984279,110.5
-12.461616,130.929661,0.0
-12.397213,130.859903,112.5
-12.427976,130.9131,112.5
-12.469825,130.987781,111.9
-12.389526,130.851965,110.5
-12.401029,130.916358,110.5
-12.499875,130.986152,110.5
-12.372055,130.883614,110.5
-12.508645,130.990031,110.5
-12.426162,130.893602,110.5
-12.4329,130.848332,110.5
-12.458111,130.836149,110.5
-12.376162,130.88528,110.5
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.473721,130.9841,111.37826
-12.425722,130.869226,111.856521
-12.480144,130.970135,111.37826
-12.376822,130.882005,111.78
-12.454479,130.838773,110.5
-12.388251,130.851979,111.856521
-12.394744,130.87797,111.4
-12.394908,130.85574,155.9
-12.40943,130.855712,110.5
-12.402207,130.855703,110.5
-12.453169,130.838155,125.9
-12.45187,130.96321,109.5
-12.394908,130.85574,110.5
-12.43158,130.874918,108.5
-12.482142,130.985802,111.0
-12.456695,130.966706,111.2
-12.424795,130.839007,111.1
-12.426896,130.855965,111.4
-12.434533,130.923847,111.5
-12.3877,130.85206,111.5
-12.460552,130.926545,111.5
-12.373514,130.883836,111.5
-12.459371,130.837418,110.4
-12.396662,130.90436,111.5
-12.433454,130.924834,111.5
-12.478572,130.98852,108.5
-12.457972,130.941972,111.869072
-12.470486,130.984279,110.5
-12.461616,130.929661,0.0
-12.469825,130.987781,111.9
-12.427976,130.9131,112.5
-12.397213,130.859903,112.5
-12.389526,130.851965,110.5
-12.372055,130.883614,110.5
-12.499875,130.986152,110.5
-12.401029,130.916358,110.5
-12.508645,130.990031,110.5
-12.376162,130.88528,110.5
-12.4329,130.848332,110.5
-12.458111,130.836149,110.5
-12.426162,130.893602,110.5
-12.388251,130.851979,110.9
-12.394908,130.85574,155.9
-12.402207,130.855703,110.5
-12.40943,130.855712,110.5
-12.453169,130.838155,125.9
-12.43158,130.874918,108.5
-12.394908,130.85574,110.5
-12.45187,130.96321,108.5
-12.482142,130.985802,109.5
-12.456695,130.966706,109.9
-12.3877,130.85206,110.5
-12.460552,130.926545,110.5
-12.424795,130.839007,110.5
-12.373514,130.883836,110.5
-12.434533,130.923847,110.5
-12.394744,130.87797,110.5
-12.459371,130.837418,110.3
-12.426896,130.855965,110.5
-12.396662,130.90436,110.5
-12.433454,130.924834,110.5
-12.478572,130.98852,108.5
-12.470486,130.984279,109.208333
-12.457972,130.941972,110.9
-12.461616,130.929661,0.0
-12.427976,130.9131,112.5
-12.469825,130.987781,111.9
-12.397213,130.859903,112.5
-12.389526,130.851965,110.5
-12.401029,130.916358,110.5
-12.499875,130.986152,110.5
-12.372055,130.883614,110.5
-12.508645,130.990031,110.5
-12.426162,130.893602,110.5
-12.4329,130.848332,110.5
-12.458111,130.836149,110.5
-12.376162,130.88528,110.5
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.454479,130.838773,110.5
-12.480144,130.970135,110.9
-12.425722,130.869226,110.9
-12.473721,130.9841,110.9
-12.376822,130.882005,110.9
-12.3877,130.85206,110.5
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.425722,130.869226,110.9
-12.480144,130.970135,109.856521
-12.388251,130.851979,110.9
-12.454479,130.838773,110.5
-12.376822,130.882005,110.9
-12.473721,130.9841,109.856521
-12.394908,130.85574,155.9
-12.40943,130.855712,110.5
-12.402207,130.855703,110.5
-12.453169,130.838155,125.9
-12.45187,130.96321,108.5
-12.43158,130.874918,108.5
-12.394908,130.85574,110.5
-12.482142,130.985802,108.5
-12.456695,130.966706,108.5
-12.396662,130.90436,110.5
-12.426896,130.855965,110.5
-12.434533,130.923847,110.4
-12.424795,130.839007,110.5
-12.373514,130.883836,110.5
-12.394744,130.87797,110.4
-12.459371,130.837418,110.3
-12.460552,130.926545,110.4
-12.433454,130.924834,110.4
-12.478572,130.98852,108.5
-12.470486,130.984279,108.5
-12.461616,130.929661,0.0
-12.457972,130.941972,110.9
-12.469825,130.987781,109.633333
-12.427976,130.9131,111.166666
-12.397213,130.859903,111.166666
-12.389526,130.851965,110.5
-12.372055,130.883614,110.5
-12.401029,130.916358,110.5
-12.499875,130.986152,110.5
-12.508645,130.990031,110.5
-12.426162,130.893602,110.5
-12.458111,130.836149,110.5
-12.376162,130.88528,110.5
-12.4329,130.848332,110.5
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.376822,130.882005,110.9
-12.388251,130.851979,110.9
-12.454479,130.838773,110.5
-12.425722,130.869226,110.9
-12.480144,130.970135,108.9
-12.473721,130.9841,108.9
-12.394908,130.85574,155.9
-12.402207,130.855703,110.423287
-12.40943,130.855712,110.423287
-12.453169,130.838155,125.9
-12.394908,130.85574,110.5
-12.45187,130.96321,108.5
-12.43158,130.874918,108.5
-12.482142,130.985802,108.5
-12.456695,130.966706,108.5
-12.396662,130.90436,110.4
-12.460552,130.926545,110.3
-12.424795,130.839007,110.4
-12.394744,130.87797,110.3
-12.3877,130.85206,110.5
-12.373514,130.883836,110.5
-12.459371,130.837418,110.3
-12.434533,130.923847,110.3
-12.426896,130.855965,110.4
-12.433454,130.924834,110.3
-12.478572,130.98852,108.5
-12.470486,130.984279,108.5
-12.461616,130.929661,0.0
-12.457972,130.941972,110.9
-12.397213,130.859903,110.5
-12.427976,130.9131,110.5
-12.469825,130.987781,108.5
-12.389526,130.851965,110.5
-12.401029,130.916358,110.435416
-12.499875,130.986152,109.321052
-12.372055,130.883614,110.432631
-12.508645,130.990031,109.842465
-12.426162,130.893602,110.423287
-12.458111,130.836149,110.426027
-12.4329,130.848332,110.423287
-12.376162,130.88528,110.428767
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.425722,130.869226,110.358333
-12.454479,130.838773,110.207317
-12.388251,130.851979,110.9
-12.376822,130.882005,110.9
-12.480144,130.970135,108.9
-12.473721,130.9841,108.9
-12.394908,130.85574,155.9
-12.40943,130.855712,110.144444
-12.402207,130.855703,110.3
-12.453169,130.838155,125.9
-12.394908,130.85574,110.4
-12.43158,130.874918,108.5
-12.45187,130.96321,107.5
-12.482142,130.985802,108.5
-12.456695,130.966706,108.5
-12.3877,130.85206,110.166666
-12.459371,130.837418,110.0
-12.424795,130.839007,110.0
-12.460552,130.926545,110.0
-12.396662,130.90436,110.0
-12.373514,130.883836,110.166666
-12.426896,130.855965,110.0
-12.434533,130.923847,110.0
-12.394744,130.87797,110.0
-12.433454,130.924834,110.0
-12.478572,130.98852,108.5
-12.470486,130.984279,108.5
-12.461616,130.929661,0.0
-12.457972,130.941972,110.621649
-12.397213,130.859903,110.5
-12.427976,130.9131,110.5
-12.469825,130.987781,108.5
-12.389526,130.851965,110.271428
-12.401029,130.916358,110.134693
-12.372055,130.883614,110.140816
-12.499875,130.986152,108.5
-12.508645,130.990031,108.5
-12.458111,130.836149,110.155555
-12.376162,130.88528,110.155555
-12.4329,130.848332,110.141095
-12.426162,130.893602,110.155555
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.388251,130.851979,110.4
-12.480144,130.970135,108.9
-12.425722,130.869226,109.9
-12.376822,130.882005,110.515384
-12.473721,130.9841,108.9
-12.454479,130.838773,109.9
-12.394908,130.85574,155.9
-12.402207,130.855703,110.044444
-12.40943,130.855712,109.9
-12.453169,130.838155,125.9
-12.394908,130.85574,110.1
-12.45187,130.96321,106.5
-12.43158,130.874918,108.5
-12.456695,130.966706,108.5
-12.482142,130.985802,108.5
-12.426896,130.855965,109.7
-12.460552,130.926545,109.7
-12.373514,130.883836,109.7
-12.459371,130.837418,109.7
-12.3877,130.85206,109.7
-12.396662,130.90436,109.7
-12.394744,130.87797,109.7
-12.424795,130.839007,109.7
-12.434533,130.923847,109.7
-12.433454,130.924834,109.7
-12.478572,130.98852,108.5
-12.457972,130.941972,109.9
-12.470486,130.984279,108.5
-12.461616,130.929661,0.0
-12.427976,130.9131,110.5
-12.397213,130.859903,110.5
-12.469825,130.987781,108.5
-12.389526,130.851965,109.7
-12.499875,130.986152,108.5
-12.372055,130.883614,109.7
-12.401029,130.916358,109.7
-12.508645,130.990031,108.5
-12.376162,130.88528,109.9
-12.4329,130.848332,109.9
-12.458111,130.836149,109.9
-12.426162,130.893602,109.9
-12.458111,130.836149,109.9
-12.376162,130.88528,109.9
-12.426162,130.893602,109.9
-12.4329,130.848332,109.9
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.388251,130.851979,109.9
-12.425722,130.869226,109.9
-12.454479,130.838773,109.9
-12.473721,130.9841,108.9
-12.376822,130.882005,109.9
-12.480144,130.970135,108.9
-12.394908,130.85574,155.9
-12.402207,130.855703,109.9
-12.40943,130.855712,109.9
-12.453169,130.838155,125.9
-12.43158,130.874918,108.5
-12.45187,130.96321,106.5
-12.394908,130.85574,109.9
-12.482142,130.985802,108.5
-12.456695,130.966706,108.5
-12.424795,130.839007,109.7
-12.396662,130.90436,109.7
-12.373514,130.883836,109.7
-12.3877,130.85206,109.7
-12.460552,130.926545,109.7
-12.434533,130.923847,109.7
-12.459371,130.837418,109.7
-12.426896,130.855965,109.7
-12.394744,130.87797,109.7
-12.433454,130.924834,109.7
-12.478572,130.98852,108.5
-12.470486,130.984279,108.5
-12.461616,130.929661,0.0
-12.457972,130.941972,109.9
-12.427976,130.9131,110.5
-12.469825,130.987781,108.5
-12.397213,130.859903,110.5
-12.389526,130.851965,109.7
-12.401029,130.916358,109.7
-12.372055,130.883614,109.7
-12.499875,130.986152,108.5
-12.508645,130.990031,108.5
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.376822,130.882005,109.9
-12.388251,130.851979,109.9
-12.480144,130.970135,108.9
-12.425722,130.869226,109.9
-12.473721,130.9841,108.9
-12.454479,130.838773,109.9
-12.394908,130.85574,155.9
-12.40943,130.855712,109.9
-12.402207,130.855703,109.9
-12.453169,130.838155,125.9
-12.394908,130.85574,109.9
-12.43158,130.874918,108.5
-12.45187,130.96321,107.5
-12.456695,130.966706,107.766666
-12.482142,130.985802,108.5
-12.373514,130.883836,109.7
-12.459371,130.837418,109.7
-12.394744,130.87797,109.7
-12.396662,130.90436,109.7
-12.426896,130.855965,109.7
-12.3877,130.85206,109.7
-12.434533,130.923847,109.7
-12.460552,130.926545,109.7
-12.424795,130.839007,109.7
-12.433454,130.924834,109.7
-12.478572,130.98852,108.5
-12.457972,130.941972,109.9
-12.461616,130.929661,0.0
-12.470486,130.984279,108.5
-12.397213,130.859903,110.1
-12.469825,130.987781,108.5
-12.427976,130.9131,110.1
-12.389526,130.851965,109.7
-12.372055,130.883614,109.7
-12.499875,130.986152,108.5
-12.401029,130.916358,109.7
-12.508645,130.990031,108.5
-12.426162,130.893602,109.9
-12.458111,130.836149,109.9
-12.4329,130.848332,109.9
-12.376162,130.88528,109.9
-12.459371,130.837418,109.7
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.473721,130.9841,108.9
-12.376822,130.882005,109.9
-12.388251,130.851979,109.9
-12.480144,130.970135,108.9
-12.425722,130.869226,109.9
-12.454479,130.838773,109.9
-12.394908,130.85574,155.9
-12.402207,130.855703,109.834246
-12.40943,130.855712,109.834246
-12.453169,130.838155,125.9
-12.43158,130.874918,108.5
-12.45187,130.96321,108.5
-12.394908,130.85574,109.9
-12.482142,130.985802,108.5
-12.456695,130.966706,108.5
-12.3877,130.85206,109.7
-12.426896,130.855965,109.7
-12.424795,130.839007,109.7
-12.434533,130.923847,109.7
-12.373514,130.883836,109.7
-12.460552,130.926545,109.7
-12.394744,130.87797,109.7
-12.396662,130.90436,109.7
-12.433454,130.924834,109.7
-12.478572,130.98852,108.5
-12.461616,130.929661,0.0
-12.457972,130.941972,109.9
-12.470486,130.984279,108.5
-12.397213,130.859903,109.9
-12.469825,130.987781,108.5
-12.427976,130.9131,109.9
-12.389526,130.851965,109.7
-12.499875,130.986152,108.5
-12.401029,130.916358,109.7
-12.372055,130.883614,109.7
-12.508645,130.990031,108.5
-12.426162,130.893602,109.831506
-12.4329,130.848332,109.831506
-12.376162,130.88528,109.834246
-12.458111,130.836149,109.878082
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.454479,130.838773,109.9
-12.425722,130.869226,109.9
-12.480144,130.970135,108.9
-12.473721,130.9841,108.9
-12.376822,130.882005,109.9
-12.388251,130.851979,109.9
-12.40943,130.855712,109.7
-12.402207,130.855703,109.7
-12.453169,130.838155,125.9
-12.45187,130.96321,108.5
-12.43158,130.874918,108.5
-12.394908,130.85574,109.9
-12.482142,130.985802,108.5
-12.456695,130.966706,108.5
-12.460552,130.926545,109.7
-12.3877,130.85206,109.7
-12.459371,130.837418,109.7
-12.424795,130.839007,109.7
-12.396662,130.90436,109.7
-12.373514,130.883836,109.7
-12.394744,130.87797,109.7
-12.434533,130.923847,109.7
-12.426896,130.855965,109.7
-12.433454,130.924834,109.7
-12.478572,130.98852,108.5
-12.470486,130.984279,108.5
-12.461616,130.929661,0.0
-12.457972,130.941972,109.9
-12.427976,130.9131,109.9
-12.397213,130.859903,109.9
-12.469825,130.987781,108.5
-12.389526,130.851965,109.7
-12.401029,130.916358,109.7
-12.372055,130.883614,109.7
-12.499875,130.986152,108.5
-12.508645,130.990031,108.5
-12.376162,130.88528,109.7
-12.458111,130.836149,109.7
-12.4329,130.848332,109.7
-12.426162,130.893602,109.7
-12.394908,130.85574,155.9
-12.473721,130.9841,108.9
-12.454479,130.838773,109.9
-12.388251,130.851979,109.9
-12.394908,130.85574,155.9
-12.40943,130.855712,109.7
-12.402207,130.855703,109.7
-12.453169,130.838155,125.9
-12.45187,130.96321,108.5
-12.43158,130.874918,108.5
-12.394908,130.85574,109.9
-12.456695,130.966706,108.5
-12.482142,130.985802,108.5
-12.426896,130.855965,109.2
-12.424795,130.839007,109.2
-12.3877,130.85206,109.7
-12.396662,130.90436,109.7
-12.373514,130.883836,109.7
-12.394744,130.87797,109.7
-12.434533,130.923847,109.7
-12.460552,130.926545,109.7
-12.459371,130.837418,109.7
-12.433454,130.924834,109.7
-12.478572,130.98852,108.5
-12.470486,130.984279,108.5
-12.457972,130.941972,109.9
-12.461616,130.929661,0.0
-12.397213,130.859903,109.9
-12.427976,130.9131,109.9
-12.469825,130.987781,108.5
-12.389526,130.851965,109.7
-12.401029,130.916358,109.7
-12.372055,130.883614,109.7
-12.499875,130.986152,108.5
-12.508645,130.990031,108.5
-12.458111,130.836149,109.7
-12.376162,130.88528,109.7
-12.426162,130.893602,109.7
-12.4329,130.848332,109.7
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.480144,130.970135,108.9
-12.376822,130.882005,109.9
-12.425722,130.869226,109.370588
-12.460552,130.926545,109.2
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.388251,130.851979,109.9
-12.425722,130.869226,108.9
-12.454479,130.838773,109.9
-12.376822,130.882005,109.9
-12.473721,130.9841,108.9
-12.480144,130.970135,108.9
-12.394908,130.85574,155.9
-12.402207,130.855703,109.343835
-12.40943,130.855712,109.371232
-12.453169,130.838155,125.9
-12.394908,130.85574,109.9
-12.43158,130.874918,108.5
-12.45187,130.96321,108.5
-12.482142,130.985802,108.5
-12.456695,130.966706,108.5
-12.394744,130.87797,109.2
-12.434533,130.923847,109.2
-12.424795,130.839007,108.7
-12.459371,130.837418,109.2
-12.426896,130.855965,108.7
-12.396662,130.90436,109.7
-12.3877,130.85206,109.7
-12.373514,130.883836,109.7
-12.433454,130.924834,109.2
-12.478572,130.98852,108.5
-12.457972,130.941972,109.673195
-12.461616,130.929661,0.0
-12.470486,130.984279,108.5
-12.397213,130.859903,109.9
-12.427976,130.9131,109.9
-12.469825,130.987781,108.5
-12.389526,130.851965,109.7
-12.372055,130.883614,109.7
-12.499875,130.986152,108.5
-12.401029,130.916358,109.7
-12.508645,130.990031,108.5
-12.4329,130.848332,109.39863
-12.458111,130.836149,109.357534
-12.426162,130.893602,109.371232
-12.376162,130.88528,109.59041
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.454479,130.838773,109.358333
-12.480144,130.970135,108.9
-12.376822,130.882005,109.9
-12.425722,130.869226,108.9
-12.388251,130.851979,109.9
-12.473721,130.9841,108.9
-12.394908,130.85574,155.9
-12.40943,130.855712,108.7
-12.402207,130.855703,108.7
-12.453169,130.838155,125.9
-12.45187,130.96321,108.5
-12.43158,130.874918,108.5
-12.394908,130.85574,109.9
-12.482142,130.985802,108.5
-12.456695,130.966706,108.5
-12.434533,130.923847,108.7
-12.459371,130.837418,108.7
-12.394744,130.87797,108.7
-12.424795,130.839007,108.7
-12.460552,130.926545,108.7
-12.426896,130.855965,108.7
-12.3877,130.85206,109.7
-12.396662,130.90436,109.7
-12.373514,130.883836,109.7
-12.433454,130.924834,108.7
-12.478572,130.98852,108.5
-12.470486,130.984279,108.5
-12.457972,130.941972,108.9
-12.461616,130.929661,0.0
-12.469825,130.987781,108.5
-12.427976,130.9131,109.9
-12.397213,130.859903,109.9
-12.389526,130.851965,109.102061
-12.372055,130.883614,109.095833
-12.401029,130.916358,109.091752
-12.499875,130.986152,108.5
-12.508645,130.990031,108.5
-12.376162,130.88528,108.7
-12.426162,130.893602,108.7
-12.458111,130.836149,108.7
-12.4329,130.848332,108.7
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.454479,130.838773,108.9
-12.480144,130.970135,108.9
-12.376822,130.882005,109.9
-12.473721,130.9841,108.9
-12.388251,130.851979,109.9
-12.425722,130.869226,108.9
-12.394908,130.85574,155.9
-12.402207,130.855703,108.7
-12.40943,130.855712,108.7
-12.453169,130.838155,125.9
-12.394908,130.85574,109.3
-12.43158,130.874918,108.5
-12.45187,130.96321,108.5
-12.456695,130.966706,108.5
-12.482142,130.985802,108.5
-12.394744,130.87797,108.7
-12.424795,130.839007,108.7
-12.426896,130.855965,108.7
-12.460552,130.926545,108.7
-12.459371,130.837418,108.7
-12.434533,130.923847,108.7
-12.3877,130.85206,109.7
-12.396662,130.90436,109.7
-12.373514,130.883836,109.7
-12.433454,130.924834,108.7
-12.478572,130.98852,108.5
-12.470486,130.984279,108.5
-12.457972,130.941972,108.9
-12.461616,130.929661,0.0
-12.469825,130.987781,108.5
-12.397213,130.859903,109.9
-12.427976,130.9131,109.9
-12.389526,130.851965,108.7
-12.401029,130.916358,108.7
-12.499875,130.986152,108.5
-12.372055,130.883614,108.7
-12.508645,130.990031,108.5
-12.376162,130.88528,108.7
-12.458111,130.836149,108.7
-12.4329,130.848332,108.7
-12.426162,130.893602,108.7
-12.447604,130.94755,0.0
-12.430993,130.891404,0.0
-12.454479,130.838773,108.9
-12.388251,130.851979,109.9
-12.425722,130.869226,108.586274
-12.376822,130.882005,109.9
-12.473721,130.9841,108.9
-12.480144,130.970135,108.9
-12.394908,130.85574,155.9
-12.402207,130.855703,108.7
-12.40943,130.855712,108.7
-12.453169,130.838155,125.9
-12.43158,130.874918,108.5
-12.45187,130.96321,108.5
-12.394908,130.85574,108.7
-12.482142,130.985802,108.5
-12.456695,130.966706,108.5
-12.434533,130.923847,108.7
-12.426896,130.855965,108.7
-12.460552,130.926545,108.7
-12.394744,130.87797,108.7
-12.424795,130.839007,108.7
-12.459371,130.837418,108.7
-12.396662,130.90436,109.7
-12.373514,130.883836,109.7
-12.3877,130.85206,109.7
-12.433454,130.924834,108.7
-12.478572,130.98852,108.5
-12.461616,130.929661,0.0
-12.470486,130.984279,108.5
-12.457972,130.941972,108.9
-12.469825,130.987781,108.5
-12.397213,130.859903,109.9
-12.427976,130.9131,109.9
-12.389526,130.851965,108.7
-12.401029,130.916358,108.7
-12.499875,130.986152,108.5
-12.372055,130.883614,108.7
-12.508645,130.990031,108.5
-12.426162,130.893602,108.7
-12.458111,130.836149,108.7
-12.376162,130.88528,108.7
-12.4329,130.848332,108.7
-12.447604,130.94755,0.0
-12.453169,130.838155,125.9
-12.425722,130.869226,117.9
-12.480144,130.970135,116.9
-12.473721,130.9841,116.9
-12.388251,130.851979,117.9
-12.376822,130.882005,117.9
-12.454479,130.838773,117.9
-12.394908,130.85574,155.9
-12.402207,130.855703,117.3
-12.40943,130.855712,117.3
-12.401029,130.916358,116.6
-12.372055,130.883614,117.3
-12.499875,130.986152,116.5
-12.457972,130.941972,116.9
-12.461616,130.929661,0.0
-12.470486,130.984279,116.5
-12.389526,130.851965,117.3
-12.430993,130.891404,0.0
-12.458111,130.836149,117.7
-12.4329,130.848332,117.9
-12.426162,130.893602,117.9
-12.508645,130.990031,116.5
-12.376162,130.88528,117.3
-12.433454,130.924834,116.6
-12.469825,130.987781,116.9
-12.478572,130.98852,116.4
-12.397213,130.859903,117.9
-12.427976,130.9131,116.9
-12.482142,130.985802,116.5
